Datetime,Power,Temperature,Smooth,Day_of_Week,Events
2010-01-03 10:00:00,1070.1,53.0,1063.4469862258954,6,0
2010-01-03 11:00:00,1078.3,53.0,1083.898958677686,6,0
2010-01-03 12:00:00,1112.4,56.0,1096.164743801653,6,0
2010-01-03 13:00:00,1084.6,57.0,1103.9450358126724,6,0
2010-01-03 14:00:00,1081.9,58.0,1109.667955922865,6,0
2010-01-03 15:00:00,1095.8,57.0,1113.0979173553721,6,0
2010-01-03 16:00:00,1256.1999999999998,53.0,1132.5972231404958,6,0
2010-01-03 17:00:00,1247.8000000000002,51.0,1137.9472506887055,6,0
2010-01-03 18:00:00,1233.3,51.0,1180.5302369146004,6,0
2010-01-03 19:00:00,1183.6,49.0,1203.9951735537188,6,0
2010-01-03 20:00:00,1144.6000000000001,48.0,1181.9516033057853,6,0
2010-01-03 21:00:00,713.3,48.0,1077.6111955922868,6,0
2010-01-03 22:00:00,657.4,48.0,722.1443746556475,6,0
2010-01-03 23:00:00,651.9,47.0,632.8598181818178,6,0
2010-01-04 00:00:00,617.2,47.0,626.5613829201106,0,0
2010-01-04 01:00:00,644.6,46.0,632.219779614325,0,0
2010-01-04 02:00:00,635.6999999999999,44.0,629.8138512396695,0,0
2010-01-04 03:00:00,653.4000000000001,44.0,631.0460385674929,0,0
2010-01-04 04:00:00,664.4,44.0,640.9970468319557,0,0
2010-01-04 05:00:00,686.1,45.0,651.5477134986229,0,0
2010-01-04 06:00:00,736.8,45.0,693.0156033057851,0,0
2010-01-04 07:00:00,1049.3,44.0,1011.2333774104684,0,0
2010-01-04 08:00:00,1056.3,46.0,1012.0499393939394,0,0
2010-01-04 09:00:00,1061.3999999999999,47.0,1032.4007933884297,0,0
2010-01-04 10:00:00,1061.4,47.0,1084.4349862258955,0,0
2010-01-04 11:00:00,1081.3,50.0,1106.098958677686,0,0
2010-01-04 12:00:00,1104.5,52.0,1117.936743801653,0,0
2010-01-04 13:00:00,1094.6,54.0,1125.1170358126722,0,0
2010-01-04 14:00:00,1093.3999999999999,56.0,1129.387955922865,0,0
2010-01-04 15:00:00,1082.5,57.0,1132.0099173553717,0,0
2010-01-04 16:00:00,1246.1000000000001,54.0,1149.701223140496,0,0
2010-01-04 17:00:00,1213.6,51.0,1154.8432506887052,0,0
2010-01-04 18:00:00,1232.3000000000002,49.0,1196.346236914601,0,0
2010-01-04 19:00:00,1195.0,49.0,1220.067173553719,0,0
2010-01-04 20:00:00,1148.0,48.0,1198.5916033057852,0,0
2010-01-04 21:00:00,1156.6,47.0,1093.9311955922865,0,0
2010-01-04 22:00:00,722.9000000000001,44.0,738.7643746556475,0,0
2010-01-04 23:00:00,631.5,44.0,650.239818181818,0,0
2010-01-05 00:00:00,625.9000000000001,43.0,643.1693829201099,1,0
2010-01-05 01:00:00,635.2,42.0,648.1877796143253,1,0
2010-01-05 02:00:00,615.5,42.0,644.8138512396692,1,0
2010-01-05 03:00:00,640.3,41.0,645.6820385674929,1,0
2010-01-05 04:00:00,634.4,40.0,655.4250468319561,1,0
2010-01-05 05:00:00,689.1,41.0,666.3677134986225,1,0
2010-01-05 06:00:00,718.7,42.0,708.9236033057852,1,0
2010-01-05 07:00:00,1056.2,44.0,1028.2133774104682,1,0
2010-01-05 08:00:00,1064.6999999999998,48.0,1030.1499393939391,1,0
2010-01-05 09:00:00,1073.5,50.0,1050.4727933884299,1,0
2010-01-05 10:00:00,1076.1,51.0,1084.7309862258955,1,0
2010-01-05 11:00:00,1091.6,53.0,1103.594958677686,1,0
2010-01-05 12:00:00,1088.2,57.0,1116.4247438016528,1,0
2010-01-05 13:00:00,1070.7,58.0,1122.637035812672,1,0
2010-01-05 14:00:00,1079.1999999999998,56.0,1127.4919559228651,1,0
2010-01-05 15:00:00,1084.9,58.0,1130.7739173553719,1,0
2010-01-05 16:00:00,1227.6000000000001,52.0,1149.233223140496,1,0
2010-01-05 17:00:00,1213.3,51.0,1155.015250688705,1,0
2010-01-05 18:00:00,1225.3000000000002,51.0,1197.9302369146003,1,0
2010-01-05 19:00:00,1220.8,51.0,1222.707173553719,1,0
2010-01-05 20:00:00,1187.4,50.0,1201.1036033057849,1,0
2010-01-05 21:00:00,1159.3000000000002,49.0,1095.0831955922865,1,0
2010-01-05 22:00:00,721.8,47.0,739.3243746556475,1,0
2010-01-05 23:00:00,627.0,47.0,649.2158181818182,1,0
2010-01-06 00:00:00,630.3,45.0,640.6613829201101,2,0
2010-01-06 01:00:00,619.6999999999999,45.0,646.4557796143254,2,0
2010-01-06 02:00:00,620.7,44.0,643.3778512396693,2,0
2010-01-06 03:00:00,636.5999999999999,42.0,644.6100385674931,2,0
2010-01-06 04:00:00,640.5,43.0,654.6290468319559,2,0
2010-01-06 05:00:00,675.1,43.0,666.5957134986227,2,0
2010-01-06 06:00:00,757.0,44.0,709.5156033057851,2,0
2010-01-06 07:00:00,1064.5,44.0,1029.3733774104685,2,0
2010-01-06 08:00:00,1068.4,47.0,1030.9779393939393,2,0
2010-01-06 09:00:00,1047.8999999999999,50.0,1048.8447933884297,2,0
2010-01-06 10:00:00,1073.4,52.0,1082.0869862258955,2,0
2010-01-06 11:00:00,1066.7,53.0,1100.846958677686,2,0
2010-01-06 12:00:00,1061.4,56.0,1112.920743801653,2,0
2010-01-06 13:00:00,1073.8000000000002,60.0,1119.1410358126723,2,0
2010-01-06 14:00:00,1062.7,56.0,1123.8919559228652,2,0
2010-01-06 15:00:00,1079.8,54.0,1126.9619173553717,2,0
2010-01-06 16:00:00,1236.9,53.0,1144.7732231404957,2,0
2010-01-06 17:00:00,1220.4,53.0,1149.4512506887054,2,0
2010-01-06 18:00:00,1234.1000000000001,50.0,1191.9822369146007,2,0
2010-01-06 19:00:00,1228.0,50.0,1215.159173553719,2,0
2010-01-06 20:00:00,1204.9,50.0,1192.6276033057854,2,0
2010-01-06 21:00:00,1137.3,49.0,1086.4631955922869,2,0
2010-01-06 22:00:00,699.1,48.0,731.9883746556472,2,0
2010-01-06 23:00:00,623.3,46.0,642.415818181818,2,0
2010-01-07 00:00:00,606.9,46.0,636.1813829201105,3,0
2010-01-07 01:00:00,624.3,44.0,643.5637796143246,3,0
2010-01-07 02:00:00,602.6,44.0,640.8178512396698,3,0
2010-01-07 03:00:00,636.5,44.0,642.8540385674931,3,0
2010-01-07 04:00:00,620.6,43.0,653.3650468319559,3,0
2010-01-07 05:00:00,653.6,43.0,665.0837134986225,3,0
2010-01-07 06:00:00,733.4,43.0,707.1716033057852,3,0
2010-01-07 07:00:00,1062.8000000000002,44.0,1025.8933774104682,3,0
2010-01-07 08:00:00,1053.5,47.0,1027.2299393939393,3,0
2010-01-07 09:00:00,1048.0,49.0,1044.74479338843,3,0
2010-01-07 10:00:00,1079.9,52.0,1080.0229862258957,3,0
2010-01-07 11:00:00,1077.4,54.0,1100.446958677686,3,0
2010-01-07 12:00:00,1094.5,54.0,1113.956743801653,3,0
2010-01-07 13:00:00,1086.7,56.0,1122.1530358126724,3,0
2010-01-07 14:00:00,1074.1,54.0,1127.7759559228653,3,0
2010-01-07 15:00:00,1083.4,52.0,1131.5739173553718,3,0
2010-01-07 16:00:00,1244.1,53.0,1151.4892231404958,3,0
2010-01-07 17:00:00,1223.5,51.0,1158.5272506887054,3,0
2010-01-07 18:00:00,1220.3999999999999,50.0,1201.214236914601,3,0
2010-01-07 19:00:00,1208.4,50.0,1224.9591735537188,3,0
2010-01-07 20:00:00,1205.4,50.0,1202.8196033057852,3,0
2010-01-07 21:00:00,1146.0,49.0,1097.7391955922865,3,0
2010-01-07 22:00:00,728.0,47.0,743.0963746556475,3,0
2010-01-07 23:00:00,642.2,46.0,653.6998181818183,3,0
2010-01-08 00:00:00,639.1,48.0,646.9293829201101,4,0
2010-01-08 01:00:00,650.3,45.0,652.191779614325,4,0
2010-01-08 02:00:00,629.0,47.0,649.5698512396693,4,0
2010-01-08 03:00:00,636.6,46.0,651.5900385674931,4,0
2010-01-08 04:00:00,673.1,47.0,662.8170468319563,4,0
2010-01-08 05:00:00,692.7,48.0,674.5357134986225,4,0
2010-01-08 06:00:00,715.8000000000001,47.0,716.8956033057849,4,0
2010-01-08 07:00:00,1053.4,47.0,1036.0773774104682,4,0
2010-01-08 08:00:00,1061.6,50.0,1037.785939393939,4,0
2010-01-08 09:00:00,1060.2,50.0,1054.6687933884298,4,0
2010-01-08 10:00:00,1075.8,51.0,1088.3829862258956,4,0
2010-01-08 11:00:00,1088.3,52.0,1106.6789586776863,4,0
2010-01-08 12:00:00,1091.8000000000002,52.0,1118.6527438016528,4,0
2010-01-08 13:00:00,1066.8000000000002,58.0,1124.3210358126723,4,0
2010-01-08 14:00:00,1090.1,55.0,1127.9279559228648,4,0
2010-01-08 15:00:00,1094.4,55.0,1129.569917355372,4,0
2010-01-08 16:00:00,1265.6,51.0,1147.5532231404961,4,0
2010-01-08 17:00:00,1230.7,49.0,1150.327250688705,4,0
2010-01-08 18:00:00,1230.3000000000002,49.0,1191.5662369146005,4,0
2010-01-08 19:00:00,1206.2,49.0,1215.9231735537192,4,0
2010-01-08 20:00:00,1195.1,48.0,1193.6196033057847,4,0
2010-01-08 21:00:00,1130.7,46.0,1087.7551955922868,4,0
2010-01-08 22:00:00,697.6,46.0,732.0683746556475,4,0
2010-01-08 23:00:00,617.9,46.0,642.2398181818182,4,0
2010-01-09 00:00:00,619.5999999999999,45.0,634.1093829201097,5,0
2010-01-09 01:00:00,619.3,45.0,639.5517796143249,5,0
2010-01-09 02:00:00,604.6,45.0,637.4498512396692,5,0
2010-01-09 03:00:00,609.1,45.0,637.7780385674934,5,0
2010-01-09 04:00:00,624.9,45.0,647.5810468319561,5,0
2010-01-09 05:00:00,638.6,45.0,658.4717134986224,5,0
2010-01-09 06:00:00,718.6999999999999,45.0,700.5876033057849,5,0
2010-01-09 07:00:00,1051.1,44.0,1019.4853774104686,5,0
2010-01-09 08:00:00,1048.1,45.0,1020.0459393939392,5,0
2010-01-09 09:00:00,1048.6999999999998,47.0,1037.9967933884298,5,0
2010-01-09 10:00:00,1061.9,49.0,1073.3509862258954,5,0
2010-01-09 11:00:00,1073.4,51.0,1093.2189586776858,5,0
2010-01-09 12:00:00,1068.6999999999998,51.0,1105.8247438016529,5,0
2010-01-09 13:00:00,1068.6000000000001,50.0,1111.0370358126718,5,0
2010-01-09 14:00:00,1083.2,54.0,1115.6279559228649,5,0
2010-01-09 15:00:00,1068.1000000000001,55.0,1118.937917355372,5,0
2010-01-09 16:00:00,1241.0,54.0,1138.2372231404959,5,0
2010-01-09 17:00:00,1231.5,50.0,1143.3672506887056,5,0
2010-01-09 18:00:00,1231.4,49.0,1187.1782369146006,5,0
2010-01-09 19:00:00,1209.0,49.0,1210.5271735537192,5,0
2010-01-09 20:00:00,1164.2,47.0,1187.6516033057856,5,0
2010-01-09 21:00:00,1147.1,45.0,1082.0431955922866,5,0
2010-01-09 22:00:00,723.3,44.0,727.0683746556471,5,0
2010-01-09 23:00:00,626.8,44.0,637.3998181818182,5,0
2010-01-10 00:00:00,611.1,42.0,630.2613829201102,6,0
2010-01-10 01:00:00,588.4000000000001,41.0,637.191779614325,6,0
2010-01-10 02:00:00,598.2,42.0,635.4218512396694,6,0
2010-01-10 03:00:00,626.4,41.0,636.5380385674929,6,0
2010-01-10 04:00:00,630.3,40.0,647.8250468319559,6,0
2010-01-10 05:00:00,649.3,41.0,659.2037134986224,6,0
2010-01-10 06:00:00,728.9000000000001,43.0,700.8556033057852,6,0
2010-01-10 07:00:00,1028.8,43.0,1020.3333774104682,6,0
2010-01-10 08:00:00,1031.5,43.0,1020.8659393939395,6,0
2010-01-10 09:00:00,1041.6,44.0,1023.2607933884301,6,0
2010-01-10 10:00:00,1068.2,46.0,1055.6189862258957,6,0
2010-01-10 11:00:00,1063.5,50.0,1076.094958677686,6,0
2010-01-10 12:00:00,1078.6,53.0,1089.7647438016527,6,0
2010-01-10 13:00:00,1082.7,53.0,1097.833035812672,6,0
2010-01-10 14:00:00,1093.3,55.0,1105.6559559228654,6,0
2010-01-10 15:00:00,1080.9,55.0,1110.6939173553717,6,0
2010-01-10 16:00:00,1251.8,52.0,1131.5852231404958,6,0
2010-01-10 17:00:00,1219.1,52.0,1140.3112506887053,6,0
2010-01-10 18:00:00,1220.6,50.0,1184.3502369146006,6,0
2010-01-10 19:00:00,1224.6,49.0,1208.567173553719,6,0
2010-01-10 20:00:00,1166.3000000000002,51.0,1187.2156033057852,6,0
2010-01-10 21:00:00,727.3000000000001,50.0,1083.5231955922866,6,0
2010-01-10 22:00:00,664.8000000000001,49.0,729.0003746556473,6,0
2010-01-10 23:00:00,667.7,48.0,640.2038181818182,6,0
2010-01-11 00:00:00,646.5999999999999,47.0,633.5373829201101,0,0
2010-01-11 01:00:00,651.3000000000001,47.0,639.943779614325,0,0
2010-01-11 02:00:00,648.0999999999999,46.0,636.2218512396696,0,0
2010-01-11 03:00:00,663.2,46.0,636.034038567493,0,0
2010-01-11 04:00:00,687.4000000000001,45.0,646.2570468319561,0,0
2010-01-11 05:00:00,744.5999999999999,45.0,656.3237134986226,0,0
2010-01-11 06:00:00,745.3000000000001,45.0,698.0596033057849,0,0
2010-01-11 07:00:00,1060.7,45.0,1017.0093774104681,0,0
2010-01-11 08:00:00,1047.3,49.0,1017.381939393939,0,0
2010-01-11 09:00:00,1072.9,50.0,1036.6687933884295,0,0
2010-01-11 10:00:00,1072.4,51.0,1087.710986225895,0,0
2010-01-11 11:00:00,1091.6,53.0,1109.578958677686,0,0
2010-01-11 12:00:00,1080.5,54.0,1121.2287438016529,0,0
2010-01-11 13:00:00,1079.5,55.0,1127.693035812672,0,0
2010-01-11 14:00:00,1058.6000000000001,54.0,1132.5719559228648,0,0
2010-01-11 15:00:00,1058.4,52.0,1135.269917355372,0,0
2010-01-11 16:00:00,1238.0,51.0,1154.4732231404957,0,0
2010-01-11 17:00:00,1197.1,50.0,1159.4312506887054,0,0
2010-01-11 18:00:00,1210.3,50.0,1200.3742369146007,0,0
2010-01-11 19:00:00,1200.6,50.0,1225.399173553719,0,0
2010-01-11 20:00:00,1177.8999999999999,49.0,1205.1316033057851,0,0
2010-01-11 21:00:00,1151.6999999999998,48.0,1100.6351955922864,0,0
2010-01-11 22:00:00,712.1,55.0,747.540374655647,0,0
2010-01-11 23:00:00,644.0,54.0,661.6158181818184,0,0
2010-01-12 00:00:00,637.0,56.0,656.7693829201103,1,0
2010-01-12 01:00:00,646.6999999999999,57.0,666.0757796143248,1,0
2010-01-12 02:00:00,637.4,55.0,667.1258512396696,1,0
2010-01-12 03:00:00,654.6,54.0,671.8740385674931,1,0
2010-01-12 04:00:00,682.0,55.0,686.6610468319561,1,0
2010-01-12 05:00:00,707.5,55.0,700.8637134986225,1,0
2010-01-12 06:00:00,763.2,56.0,747.747603305785,1,0
2010-01-12 07:00:00,1097.3000000000002,53.0,1070.3773774104684,1,0
2010-01-12 08:00:00,1106.3,56.0,1075.0219393939392,1,0
2010-01-12 09:00:00,1068.6,57.0,1096.5207933884299,1,0
2010-01-12 10:00:00,1139.4,59.0,1134.578986225895,1,0
2010-01-12 11:00:00,1167.6000000000001,60.0,1157.8909586776863,1,0
2010-01-12 12:00:00,1154.1,61.0,1171.0927438016527,1,0
2010-01-12 13:00:00,1153.9,62.0,1179.2610358126724,1,0
2010-01-12 14:00:00,1174.7,64.0,1185.4079559228649,1,0
2010-01-12 15:00:00,1147.1,63.0,1189.493917355372,1,0
2010-01-12 16:00:00,1329.6,60.0,1209.173223140496,1,0
2010-01-12 17:00:00,1286.7,59.0,1214.0552506887054,1,0
2010-01-12 18:00:00,1317.0,61.0,1256.2062369146004,1,0
2010-01-12 19:00:00,1282.3000000000002,60.0,1279.1271735537193,1,0
2010-01-12 20:00:00,1260.6999999999998,60.0,1257.1156033057855,1,0
2010-01-12 21:00:00,1218.6,60.0,1150.1751955922864,1,0
2010-01-12 22:00:00,811.9,59.0,794.7763746556475,1,0
2010-01-12 23:00:00,727.4,59.0,702.6878181818178,1,0
2010-01-13 00:00:00,652.0999999999999,58.0,692.3693829201102,2,0
2010-01-13 01:00:00,679.6999999999999,57.0,696.7677796143248,2,0
2010-01-13 02:00:00,664.5,56.0,691.2298512396694,2,0
2010-01-13 03:00:00,678.5999999999999,55.0,690.3020385674931,2,0
2010-01-13 04:00:00,685.3000000000001,54.0,699.8090468319559,2,0
2010-01-13 05:00:00,700.2,52.0,709.2997134986226,2,0
2010-01-13 06:00:00,756.3,52.0,749.411603305785,2,0
2010-01-13 07:00:00,1062.6,51.0,1064.7533774104684,2,0
2010-01-13 08:00:00,1099.3,55.0,1064.7779393939393,2,0
2010-01-13 09:00:00,1066.5,59.0,1079.7007933884297,2,0
2010-01-13 10:00:00,1077.5,59.0,1110.862986225895,2,0
2010-01-13 11:00:00,1080.5,60.0,1127.102958677686,2,0
2010-01-13 12:00:00,1093.3,59.0,1136.1967438016527,2,0
2010-01-13 13:00:00,1104.8000000000002,61.0,1142.0490358126722,2,0
2010-01-13 14:00:00,1084.4,60.0,1146.0279559228652,2,0
2010-01-13 15:00:00,1121.3000000000002,61.0,1147.3419173553718,2,0
2010-01-13 16:00:00,1286.3,59.0,1164.3892231404961,2,0
2010-01-13 17:00:00,1260.5,53.0,1168.4432506887053,2,0
2010-01-13 18:00:00,1237.3,55.0,1209.270236914601,2,0
2010-01-13 19:00:00,1206.8,55.0,1230.7951735537192,2,0
2010-01-13 20:00:00,1226.8999999999999,55.0,1207.7076033057851,2,0
2010-01-13 21:00:00,1137.0,52.0,1099.7231955922864,2,0
2010-01-13 22:00:00,706.4,50.0,744.1243746556476,2,0
2010-01-13 23:00:00,650.4000000000001,48.0,653.2838181818182,2,0
2010-01-14 00:00:00,632.8,47.0,645.3293829201102,3,0
2010-01-14 01:00:00,636.9,46.0,650.5837796143255,3,0
2010-01-14 02:00:00,643.3000000000001,43.0,646.1978512396695,3,0
2010-01-14 03:00:00,636.4,44.0,645.9420385674931,3,0
2010-01-14 04:00:00,643.5,44.0,653.2810468319561,3,0
2010-01-14 05:00:00,682.8,45.0,661.5677134986224,3,0
2010-01-14 06:00:00,715.9,45.0,701.8476033057854,3,0
2010-01-14 07:00:00,1020.8,44.0,1020.6333774104681,3,0
2010-01-14 08:00:00,1037.7,49.0,1021.7419393939394,3,0
2010-01-14 09:00:00,1033.4,53.0,1038.4967933884298,3,0
2010-01-14 10:00:00,1070.4,54.0,1073.9749862258952,3,0
2010-01-14 11:00:00,1049.8,57.0,1093.5429586776859,3,0
2010-01-14 12:00:00,1065.3,59.0,1106.0407438016528,3,0
2010-01-14 13:00:00,1065.4,59.0,1113.4730358126722,3,0
2010-01-14 14:00:00,1064.1000000000001,60.0,1119.455955922865,3,0
2010-01-14 15:00:00,1047.8,60.0,1122.0139173553719,3,0
2010-01-14 16:00:00,1206.3,56.0,1141.389223140496,3,0
2010-01-14 17:00:00,1187.1,55.0,1148.691250688705,3,0
2010-01-14 18:00:00,1215.3,53.0,1190.6102369146004,3,0
2010-01-14 19:00:00,1213.2,52.0,1214.2351735537188,3,0
2010-01-14 20:00:00,1178.5,51.0,1192.711603305785,3,0
2010-01-14 21:00:00,1149.0,49.0,1086.9991955922862,3,0
2010-01-14 22:00:00,732.7,50.0,731.7283746556477,3,0
2010-01-14 23:00:00,628.1,48.0,642.1118181818182,3,0
2010-01-15 00:00:00,640.9,47.0,634.9253829201102,4,0
2010-01-15 01:00:00,657.0999999999999,46.0,640.6797796143251,4,0
2010-01-15 02:00:00,650.5999999999999,45.0,638.4218512396694,4,0
2010-01-15 03:00:00,646.3000000000001,43.0,639.0620385674929,4,0
2010-01-15 04:00:00,659.5,44.0,649.0450468319557,4,0
2010-01-15 05:00:00,722.1999999999999,45.0,661.3877134986225,4,0
2010-01-15 06:00:00,725.8,43.0,704.3116033057847,4,0
2010-01-15 07:00:00,1032.9,43.0,1023.7293774104686,4,0
2010-01-15 08:00:00,1035.0,47.0,1023.8619393939392,4,0
2010-01-15 09:00:00,1028.6,51.0,1041.6887933884295,4,0
2010-01-15 10:00:00,1045.5,53.0,1075.4949862258952,4,0
2010-01-15 11:00:00,1073.3000000000002,57.0,1092.6109586776856,4,0
2010-01-15 12:00:00,1053.8,55.0,1105.7767438016526,4,0
2010-01-15 13:00:00,1049.9,53.0,1111.5570358126724,4,0
2010-01-15 14:00:00,1077.8999999999999,54.0,1114.7599559228647,4,0
2010-01-15 15:00:00,1049.9,54.0,1115.445917355372,4,0
2010-01-15 16:00:00,1198.9,54.0,1132.449223140496,4,0
2010-01-15 17:00:00,1208.5,53.0,1135.5912506887053,4,0
2010-01-15 18:00:00,1208.0,51.0,1173.9502369146005,4,0
2010-01-15 19:00:00,1207.0,48.0,1196.3031735537188,4,0
2010-01-15 20:00:00,1160.5,49.0,1173.075603305785,4,0
2010-01-15 21:00:00,1127.4,51.0,1067.3951955922869,4,0
2010-01-15 22:00:00,702.9,48.0,711.9283746556474,4,0
2010-01-15 23:00:00,593.0999999999999,48.0,622.5438181818181,4,0
2010-01-16 00:00:00,635.3,48.0,615.2613829201102,5,0
2010-01-16 01:00:00,623.9000000000001,45.0,621.9717796143248,5,0
2010-01-16 02:00:00,601.3,46.0,619.8458512396694,5,0
2010-01-16 03:00:00,606.8,46.0,619.650038567493,5,0
2010-01-16 04:00:00,610.1,44.0,629.9490468319559,5,0
2010-01-16 05:00:00,634.2,44.0,641.6157134986229,5,0
2010-01-16 06:00:00,676.2,44.0,683.6916033057854,5,0
2010-01-16 07:00:00,1011.0,44.0,1002.9053774104683,5,0
2010-01-16 08:00:00,1004.5,47.0,1003.5099393939395,5,0
2010-01-16 09:00:00,1026.7,48.0,1022.7407933884299,5,0
2010-01-16 10:00:00,1035.8,53.0,1056.9269862258952,5,0
2010-01-16 11:00:00,1054.1999999999998,54.0,1075.422958677686,5,0
2010-01-16 12:00:00,1074.9,56.0,1088.864743801653,5,0
2010-01-16 13:00:00,1062.3000000000002,58.0,1094.1490358126723,5,0
2010-01-16 14:00:00,1065.6999999999998,61.0,1099.979955922865,5,0
2010-01-16 15:00:00,1042.8,57.0,1103.013917355372,5,0
2010-01-16 16:00:00,1208.9,57.0,1122.2812231404962,5,0
2010-01-16 17:00:00,1184.2,57.0,1127.8512506887055,5,0
2010-01-16 18:00:00,1208.2,57.0,1170.4982369146005,5,0
2010-01-16 19:00:00,1194.6,57.0,1194.823173553719,5,0
2010-01-16 20:00:00,1166.1,56.0,1173.5516033057852,5,0
2010-01-16 21:00:00,1144.5,57.0,1068.9191955922863,5,0
2010-01-16 22:00:00,690.8,57.0,713.9883746556474,5,0
2010-01-16 23:00:00,597.8000000000001,57.0,625.5838181818182,5,0
2010-01-17 00:00:00,607.2,57.0,618.7773829201101,6,0
2010-01-17 01:00:00,605.9000000000001,57.0,624.295779614325,6,0
2010-01-17 02:00:00,633.8,57.0,621.7218512396698,6,0
2010-01-17 03:00:00,616.2,56.0,622.614038567493,6,0
2010-01-17 04:00:00,627.2,54.0,633.5170468319561,6,0
2010-01-17 05:00:00,645.5,55.0,645.8477134986226,6,0
2010-01-17 06:00:00,695.4000000000001,55.0,688.8316033057852,6,0
2010-01-17 07:00:00,1010.7,55.0,1007.1173774104685,6,0
2010-01-17 08:00:00,1031.5,55.0,1006.9059393939392,6,0
2010-01-17 09:00:00,1022.4000000000001,57.0,1008.5847933884297,6,0
2010-01-17 10:00:00,1047.3,57.0,1040.6109862258957,6,0
2010-01-17 11:00:00,1069.0,57.0,1061.5109586776857,6,0
2010-01-17 12:00:00,1067.7,53.0,1076.100743801653,6,0
2010-01-17 13:00:00,1053.6,51.0,1083.6970358126723,6,0
2010-01-17 14:00:00,1066.9,52.0,1092.971955922865,6,0
