Datetime,Power,Temperature,Smooth,Day_of_Week,Events
2010-01-02 20:00:00,1375.9,52.0,1354.893432506887,5,0
2010-01-02 21:00:00,1272.8999999999999,51.0,1203.7651129476583,5,0
2010-01-02 22:00:00,724.1999999999999,50.0,779.5723966942147,5,0
2010-01-02 23:00:00,612.6,49.0,609.9268429752067,5,0
2010-01-03 00:00:00,580.8,49.0,549.4773663911844,6,0
2010-01-03 01:00:00,568.1999999999999,48.0,533.8041322314049,6,0
2010-01-03 02:00:00,603.9,48.0,631.0526280991734,6,0
2010-01-03 03:00:00,643.0,47.0,698.5884187327822,6,0
2010-01-03 04:00:00,648.0,47.0,701.3391735537194,6,0
2010-01-03 05:00:00,661.5,46.0,715.9205730027547,6,0
2010-01-03 06:00:00,680.6999999999999,45.0,740.1937630853994,6,0
2010-01-03 07:00:00,1154.5,47.0,1129.155691460055,6,0
2010-01-03 08:00:00,1153.9,52.0,1179.1571239669418,6,0
2010-01-03 09:00:00,1181.6,53.0,1201.8436033057853,6,0
2010-01-03 10:00:00,1215.6,56.0,1246.17191184573,6,0
2010-01-03 11:00:00,1235.5,60.0,1275.7596253443521,6,0
2010-01-03 12:00:00,1260.6,60.0,1287.9684628099174,6,0
2010-01-03 13:00:00,1319.5,61.0,1292.6912947658398,6,0
2010-01-03 14:00:00,1360.1999999999998,61.0,1298.1412341597797,6,0
2010-01-03 15:00:00,1297.8,59.0,1281.005785123967,6,0
2010-01-03 16:00:00,1374.5,55.0,1272.8325619834707,6,0
2010-01-03 17:00:00,1450.6999999999998,53.0,1285.0947217630853,6,0
2010-01-03 18:00:00,1426.8000000000002,51.0,1301.5154380165286,6,0
2010-01-03 19:00:00,1382.1,50.0,1338.4047052341596,6,0
2010-01-03 20:00:00,1276.2,49.0,1275.2094325068867,6,0
2010-01-03 21:00:00,718.6999999999999,49.0,1126.3131129476583,6,0
2010-01-03 22:00:00,572.9,48.0,702.8483966942148,6,0
2010-01-03 23:00:00,473.4,47.0,532.5188429752068,6,0
2010-01-04 00:00:00,459.20000000000005,46.0,473.8213663911847,0,0
2010-01-04 01:00:00,454.1,46.0,460.67213223140516,0,0
2010-01-04 02:00:00,536.5,46.0,557.2566280991732,0,0
2010-01-04 03:00:00,636.0,45.0,626.8364187327822,0,0
2010-01-04 04:00:00,630.7,43.0,633.1591735537189,0,0
2010-01-04 05:00:00,667.4,43.0,651.2765730027547,0,0
2010-01-04 06:00:00,685.4000000000001,42.0,678.2897630853989,0,0
2010-01-04 07:00:00,1127.5,43.0,1070.9116914600552,0,0
2010-01-04 08:00:00,1178.1,47.0,1127.6251239669423,0,0
2010-01-04 09:00:00,1190.3,49.0,1177.8036033057851,0,0
2010-01-04 10:00:00,1193.5,52.0,1250.57591184573,0,0
2010-01-04 11:00:00,1217.0,54.0,1291.8356253443526,0,0
2010-01-04 12:00:00,1274.3000000000002,57.0,1313.864462809917,0,0
2010-01-04 13:00:00,1290.5,59.0,1327.7872947658402,0,0
2010-01-04 14:00:00,1304.8999999999999,59.0,1340.7692341597797,0,0
2010-01-04 15:00:00,1299.4,58.0,1326.813785123967,0,0
2010-01-04 16:00:00,1330.0,58.0,1319.608561983471,0,0
2010-01-04 17:00:00,1442.5,55.0,1333.1867217630852,0,0
2010-01-04 18:00:00,1420.5,54.0,1349.303438016529,0,0
2010-01-04 19:00:00,1430.2,53.0,1387.4447052341595,0,0
2010-01-04 20:00:00,1363.6999999999998,51.0,1324.185432506887,0,0
2010-01-04 21:00:00,1306.3000000000002,49.0,1174.5611129476579,0,0
2010-01-04 22:00:00,729.8,48.0,751.4123966942146,0,0
2010-01-04 23:00:00,613.9,47.0,581.9028429752066,0,0
2010-01-05 00:00:00,565.5,45.0,523.1373663911843,1,0
2010-01-05 01:00:00,562.5,45.0,509.3201322314047,1,0
2010-01-05 02:00:00,610.7,46.0,608.2486280991735,1,0
2010-01-05 03:00:00,648.1,44.0,679.5084187327825,1,0
2010-01-05 04:00:00,647.9000000000001,44.0,685.9591735537189,1,0
2010-01-05 05:00:00,683.0,44.0,705.2325730027544,1,0
2010-01-05 06:00:00,683.7,42.0,731.2937630853991,1,0
2010-01-05 07:00:00,1163.5,47.0,1123.1796914600552,1,0
2010-01-05 08:00:00,1149.5,50.0,1177.1651239669418,1,0
2010-01-05 09:00:00,1196.3,52.0,1221.387603305785,1,0
2010-01-05 10:00:00,1210.1,54.0,1269.3319118457293,1,0
2010-01-05 11:00:00,1215.4,56.0,1301.3996253443522,1,0
2010-01-05 12:00:00,1254.1,57.0,1313.3524628099174,1,0
2010-01-05 13:00:00,1287.5,57.0,1318.50329476584,1,0
2010-01-05 14:00:00,1334.5,57.0,1326.0292341597792,1,0
2010-01-05 15:00:00,1286.1,56.0,1308.3177851239668,1,0
2010-01-05 16:00:00,1334.8,54.0,1300.4965619834709,1,0
2010-01-05 17:00:00,1426.9,52.0,1313.1067217630848,1,0
2010-01-05 18:00:00,1388.4999999999998,50.0,1328.8714380165284,1,0
2010-01-05 19:00:00,1405.5,49.0,1366.7367052341594,1,0
2010-01-05 20:00:00,1343.6,47.0,1302.369432506887,1,0
2010-01-05 21:00:00,1244.9,45.0,1151.7331129476584,1,0
2010-01-05 22:00:00,696.7,43.0,725.7483966942146,1,0
2010-01-05 23:00:00,541.0,41.0,554.5868429752068,1,0
2010-01-06 00:00:00,454.1,40.0,493.6413663911844,2,0
2010-01-06 01:00:00,449.5,39.0,477.068132231405,2,0
2010-01-06 02:00:00,582.7,39.0,572.9166280991734,2,0
2010-01-06 03:00:00,628.4000000000001,39.0,641.7604187327822,2,0
2010-01-06 04:00:00,644.6,39.0,648.2471735537189,2,0
2010-01-06 05:00:00,676.0,39.0,666.5805730027544,2,0
2010-01-06 06:00:00,690.5,38.0,694.0857630853992,2,0
2010-01-06 07:00:00,1154.9,39.0,1086.5556914600552,2,0
2010-01-06 08:00:00,1157.8,44.0,1140.233123966942,2,0
2010-01-06 09:00:00,1142.4,47.0,1185.859603305785,2,0
2010-01-06 10:00:00,1145.1999999999998,50.0,1235.64791184573,2,0
2010-01-06 11:00:00,1190.7,52.0,1267.8516253443522,2,0
2010-01-06 12:00:00,1198.0,55.0,1282.0884628099172,2,0
2010-01-06 13:00:00,1198.4,58.0,1291.51529476584,2,0
2010-01-06 14:00:00,1254.5,56.0,1302.6172341597796,2,0
2010-01-06 15:00:00,1255.3000000000002,56.0,1285.2777851239666,2,0
2010-01-06 16:00:00,1322.4,55.0,1278.2165619834707,2,0
2010-01-06 17:00:00,1408.1999999999998,52.0,1290.6627217630855,2,0
2010-01-06 18:00:00,1409.0,50.0,1306.6434380165288,2,0
2010-01-06 19:00:00,1388.1,47.0,1344.47670523416,2,0
2010-01-06 20:00:00,1311.1999999999998,46.0,1280.553432506887,2,0
2010-01-06 21:00:00,1259.8999999999999,45.0,1130.189112947658,2,0
2010-01-06 22:00:00,681.4000000000001,44.0,707.3163966942147,2,0
2010-01-06 23:00:00,511.29999999999995,44.0,538.2988429752063,2,0
2010-01-07 00:00:00,438.3,44.0,477.87736639118475,3,0
2010-01-07 01:00:00,445.00000000000006,43.0,463.4641322314051,3,0
2010-01-07 02:00:00,559.1,43.0,564.8486280991734,3,0
2010-01-07 03:00:00,609.7,43.0,637.4204187327821,3,0
2010-01-07 04:00:00,643.9000000000001,43.0,645.7871735537186,3,0
2010-01-07 05:00:00,668.6,42.0,664.3805730027548,3,0
2010-01-07 06:00:00,688.9000000000001,42.0,691.9297630853994,3,0
2010-01-07 07:00:00,1160.9,43.0,1083.891691460055,3,0
2010-01-07 08:00:00,1160.3000000000002,45.0,1140.4291239669421,3,0
2010-01-07 09:00:00,1157.5,48.0,1186.9476033057852,3,0
2010-01-07 10:00:00,1169.1,50.0,1236.7279118457304,3,0
2010-01-07 11:00:00,1179.4,53.0,1270.6356253443523,3,0
2010-01-07 12:00:00,1186.3999999999999,55.0,1286.144462809917,3,0
2010-01-07 13:00:00,1196.3,59.0,1295.88729476584,3,0
2010-01-07 14:00:00,1303.8,61.0,1306.9092341597798,3,0
2010-01-07 15:00:00,1268.5,60.0,1290.5657851239669,3,0
2010-01-07 16:00:00,1338.6000000000001,57.0,1283.264561983471,3,0
2010-01-07 17:00:00,1402.3,52.0,1295.6427217630853,3,0
2010-01-07 18:00:00,1391.4,51.0,1311.4834380165287,3,0
2010-01-07 19:00:00,1395.9,51.0,1349.0287052341596,3,0
2010-01-07 20:00:00,1365.3000000000002,50.0,1285.3014325068866,3,0
2010-01-07 21:00:00,1249.8,52.0,1136.3931129476582,3,0
2010-01-07 22:00:00,696.2,52.0,716.288396694215,3,0
2010-01-07 23:00:00,538.5999999999999,50.0,552.0148429752062,3,0
2010-01-08 00:00:00,440.4,47.0,500.58936639118474,4,0
2010-01-08 01:00:00,437.09999999999997,49.0,499.2201322314048,4,0
2010-01-08 02:00:00,552.5999999999999,49.0,607.5886280991734,4,0
2010-01-08 03:00:00,611.0,49.0,685.9244187327824,4,0
2010-01-08 04:00:00,619.1999999999999,48.0,699.763173553719,4,0
2010-01-08 05:00:00,666.2,48.0,724.6845730027549,4,0
2010-01-08 06:00:00,678.0,48.0,758.6057630853996,4,0
2010-01-08 07:00:00,1152.1000000000001,50.0,1155.287691460055,4,0
2010-01-08 08:00:00,1171.2,54.0,1217.3971239669422,4,0
2010-01-08 09:00:00,1196.4,60.0,1268.1396033057852,4,0
2010-01-08 10:00:00,1253.3999999999999,64.0,1319.23591184573,4,0
2010-01-08 11:00:00,1321.9,68.0,1352.6716253443524,4,0
2010-01-08 12:00:00,1400.0,72.0,1370.3044628099174,4,0
2010-01-08 13:00:00,1510.8000000000002,72.0,1383.0392947658402,4,0
2010-01-08 14:00:00,1476.3000000000002,73.0,1396.4692341597797,4,0
2010-01-08 15:00:00,1461.8999999999999,73.0,1383.8137851239671,4,0
2010-01-08 16:00:00,1488.6,70.0,1379.0365619834706,4,0
2010-01-08 17:00:00,1576.7,66.0,1393.3147217630853,4,0
2010-01-08 18:00:00,1544.8000000000002,64.0,1409.3194380165291,4,0
2010-01-08 19:00:00,1496.3,63.0,1445.9447052341598,4,0
2010-01-08 20:00:00,1512.4,61.0,1381.081432506887,4,0
2010-01-08 21:00:00,1409.5,61.0,1229.5411129476583,4,0
2010-01-08 22:00:00,719.0000000000001,61.0,803.540396694215,4,0
2010-01-08 23:00:00,541.5999999999999,61.0,628.3508429752062,4,0
2010-01-09 00:00:00,520.8,61.0,561.4933663911843,5,0
2010-01-09 01:00:00,514.0,60.0,538.2481322314048,5,0
2010-01-09 02:00:00,604.9,59.0,621.9446280991732,5,0
2010-01-09 03:00:00,696.6999999999999,59.0,680.752418732782,5,0
2010-01-09 04:00:00,683.5999999999999,57.0,675.703173553719,5,0
2010-01-09 05:00:00,689.0,52.0,684.3045730027545,5,0
2010-01-09 06:00:00,679.7,47.0,702.3457630853992,5,0
2010-01-09 07:00:00,1118.1999999999998,44.0,1085.6756914600548,5,0
2010-01-09 08:00:00,1134.0,43.0,1135.6971239669417,5,0
2010-01-09 09:00:00,1141.5,43.0,1174.2556033057851,5,0
2010-01-09 10:00:00,1144.9,42.0,1217.3119118457298,5,0
2010-01-09 11:00:00,1133.3,43.0,1249.1036253443522,5,0
2010-01-09 12:00:00,1156.7,42.0,1264.2884628099175,5,0
2010-01-09 13:00:00,1177.5,42.0,1271.33529476584,5,0
2010-01-09 14:00:00,1174.0,42.0,1279.4572341597795,5,0
2010-01-09 15:00:00,1146.2,43.0,1262.5577851239664,5,0
2010-01-09 16:00:00,1209.8000000000002,43.0,1252.2205619834708,5,0
2010-01-09 17:00:00,1318.7,42.0,1263.0867217630853,5,0
2010-01-09 18:00:00,1322.2,41.0,1279.3274380165285,5,0
2010-01-09 19:00:00,1315.9,40.0,1316.8407052341595,5,0
2010-01-09 20:00:00,1310.6,40.0,1253.6014325068868,5,0
2010-01-09 21:00:00,1252.0,39.0,1103.4531129476582,5,0
2010-01-09 22:00:00,677.7,38.0,678.9283966942145,5,0
2010-01-09 23:00:00,523.3,38.0,507.92684297520617,5,0
2010-01-10 00:00:00,462.6,37.0,448.04936639118455,6,0
2010-01-10 01:00:00,452.20000000000005,36.0,433.1641322314051,6,0
2010-01-10 02:00:00,549.0999999999999,35.0,529.3926280991731,6,0
2010-01-10 03:00:00,642.9,35.0,600.6804187327821,6,0
2010-01-10 04:00:00,630.3,34.0,607.971173553719,6,0
2010-01-10 05:00:00,668.1,34.0,627.6445730027544,6,0
2010-01-10 06:00:00,708.4000000000001,34.0,655.0137630853995,6,0
2010-01-10 07:00:00,1142.1,34.0,1046.6076914600549,6,0
2010-01-10 08:00:00,1140.6999999999998,34.0,1102.501123966942,6,0
2010-01-10 09:00:00,1139.1,36.0,1126.4796033057848,6,0
2010-01-10 10:00:00,1126.8999999999999,39.0,1169.3559118457301,6,0
2010-01-10 11:00:00,1129.5,42.0,1199.7916253443525,6,0
2010-01-10 12:00:00,1142.6,44.0,1215.048462809917,6,0
2010-01-10 13:00:00,1143.2,44.0,1224.29529476584,6,0
2010-01-10 14:00:00,1154.0,46.0,1238.0972341597794,6,0
2010-01-10 15:00:00,1155.9,46.0,1224.1137851239669,6,0
2010-01-10 16:00:00,1202.6000000000001,45.0,1216.860561983471,6,0
2010-01-10 17:00:00,1316.7,44.0,1231.806721763085,6,0
2010-01-10 18:00:00,1297.3999999999999,44.0,1248.731438016529,6,0
2010-01-10 19:00:00,1299.9,43.0,1286.8567052341596,6,0
2010-01-10 20:00:00,1277.0,43.0,1223.5894325068866,6,0
2010-01-10 21:00:00,685.7,41.0,1074.4851129476579,6,0
2010-01-10 22:00:00,515.7,40.0,652.036396694215,6,0
2010-01-10 23:00:00,448.1,38.0,483.8668429752062,6,0
2010-01-11 00:00:00,446.1,37.0,426.5413663911843,0,0
2010-01-11 01:00:00,449.0,35.0,415.3841322314047,0,0
2010-01-11 02:00:00,629.3,35.0,516.0246280991732,0,0
2010-01-11 03:00:00,660.0,34.0,592.2964187327821,0,0
2010-01-11 04:00:00,653.6,33.0,604.3631735537191,0,0
2010-01-11 05:00:00,716.8,34.0,630.5645730027545,0,0
2010-01-11 06:00:00,704.5999999999999,35.0,662.3297630853989,0,0
2010-01-11 07:00:00,1186.1,37.0,1057.0076914600547,0,0
2010-01-11 08:00:00,1163.9,41.0,1116.2211239669418,0,0
2010-01-11 09:00:00,1171.9,45.0,1164.0916033057852,0,0
2010-01-11 10:00:00,1176.4,50.0,1236.81191184573,0,0
2010-01-11 11:00:00,1182.3,55.0,1275.5796253443523,0,0
2010-01-11 12:00:00,1202.6,57.0,1294.0404628099172,0,0
2010-01-11 13:00:00,1222.3,59.0,1303.8712947658403,0,0
2010-01-11 14:00:00,1230.0,60.0,1315.9572341597795,0,0
2010-01-11 15:00:00,1260.5,60.0,1298.621785123967,0,0
2010-01-11 16:00:00,1331.6999999999998,57.0,1291.4445619834705,0,0
2010-01-11 17:00:00,1472.7,54.0,1304.6827217630853,0,0
2010-01-11 18:00:00,1405.3,52.0,1318.8834380165288,0,0
2010-01-11 19:00:00,1352.1999999999998,51.0,1356.3967052341595,0,0
2010-01-11 20:00:00,1344.0,50.0,1290.865432506887,0,0
2010-01-11 21:00:00,1249.3999999999999,51.0,1139.961112947658,0,0
2010-01-11 22:00:00,695.5,50.0,715.4723966942146,0,0
2010-01-11 23:00:00,494.4,48.0,545.5548429752064,0,0
2010-01-12 00:00:00,451.0,47.0,486.8813663911841,1,0
2010-01-12 01:00:00,447.1,45.0,473.6721322314054,1,0
2010-01-12 02:00:00,583.2,42.0,573.4526280991732,1,0
2010-01-12 03:00:00,656.4,42.0,647.5124187327822,1,0
2010-01-12 04:00:00,672.5999999999999,41.0,654.9951735537189,1,0
2010-01-12 05:00:00,697.3999999999999,41.0,673.5565730027547,1,0
2010-01-12 06:00:00,685.1999999999999,41.0,700.2977630853994,1,0
2010-01-12 07:00:00,1167.0,42.0,1091.059691460055,1,0
2010-01-12 08:00:00,1151.3,46.0,1149.1731239669416,1,0
2010-01-12 09:00:00,1150.1,49.0,1194.7356033057852,1,0
2010-01-12 10:00:00,1158.2,54.0,1245.67591184573,1,0
2010-01-12 11:00:00,1188.1,56.0,1278.4756253443522,1,0
2010-01-12 12:00:00,1221.7,58.0,1295.5124628099172,1,0
2010-01-12 13:00:00,1231.0,60.0,1305.74329476584,1,0
2010-01-12 14:00:00,1287.6,61.0,1318.7132341597794,1,0
2010-01-12 15:00:00,1281.2,60.0,1303.3417851239665,1,0
2010-01-12 16:00:00,1321.7,60.0,1295.6485619834707,1,0
2010-01-12 17:00:00,1410.8,56.0,1308.5387217630855,1,0
2010-01-12 18:00:00,1435.7,54.0,1325.111438016529,1,0
2010-01-12 19:00:00,1362.1999999999998,53.0,1363.5287052341598,1,0
2010-01-12 20:00:00,1368.8,52.0,1299.8774325068869,1,0
2010-01-12 21:00:00,1258.7,47.0,1150.3411129476585,1,0
2010-01-12 22:00:00,714.7,50.0,728.9523966942146,1,0
2010-01-12 23:00:00,525.0,50.0,561.1748429752063,1,0
2010-01-13 00:00:00,461.7,47.0,503.99336639118474,2,0
2010-01-13 01:00:00,462.0,46.0,494.7441322314054,2,0
2010-01-13 02:00:00,603.4000000000001,45.0,596.6286280991729,2,0
2010-01-13 03:00:00,659.4,43.0,670.3244187327823,2,0
2010-01-13 04:00:00,656.1,43.0,677.523173553719,2,0
2010-01-13 05:00:00,707.7,44.0,697.7965730027547,2,0
2010-01-13 06:00:00,725.0999999999999,43.0,726.8497630853989,2,0
2010-01-13 07:00:00,1170.2,44.0,1119.2756914600552,2,0
2010-01-13 08:00:00,1179.2,47.0,1177.7891239669423,2,0
2010-01-13 09:00:00,1171.7,54.0,1222.8476033057848,2,0
2010-01-13 10:00:00,1213.8999999999999,57.0,1271.5879118457299,2,0
2010-01-13 11:00:00,1223.4,61.0,1303.0516253443523,2,0
2010-01-13 12:00:00,1264.8,64.0,1319.5124628099172,2,0
2010-01-13 13:00:00,1349.1000000000001,65.0,1329.4192947658403,2,0
2010-01-13 14:00:00,1348.9,65.0,1340.4092341597793,2,0
2010-01-13 15:00:00,1329.7,64.0,1323.1377851239668,2,0
2010-01-13 16:00:00,1335.3000000000002,61.0,1314.7285619834709,2,0
2010-01-13 17:00:00,1443.6,58.0,1328.0827217630851,2,0
2010-01-13 18:00:00,1431.6000000000001,56.0,1343.4194380165286,2,0
2010-01-13 19:00:00,1434.2,56.0,1380.4927052341598,2,0
2010-01-13 20:00:00,1388.7999999999997,56.0,1318.3654325068871,2,0
2010-01-13 21:00:00,1270.9,54.0,1171.3091129476582,2,0
2010-01-13 22:00:00,669.0,53.0,753.9243966942146,2,0
2010-01-13 23:00:00,510.79999999999995,53.0,592.6028429752062,2,0
2010-01-14 00:00:00,477.9,53.0,541.2373663911844,3,0
2010-01-14 01:00:00,464.6,52.0,534.4321322314048,3,0
2010-01-14 02:00:00,568.8,53.0,636.0406280991737,3,0
2010-01-14 03:00:00,632.1,53.0,710.6604187327828,3,0
2010-01-14 04:00:00,641.2,52.0,721.3071735537188,3,0
2010-01-14 05:00:00,702.8,52.0,745.5125730027546,3,0
2010-01-14 06:00:00,704.5,53.0,776.1697630853993,3,0
2010-01-14 07:00:00,1176.5,54.0,1169.9436914600549,3,0
2010-01-14 08:00:00,1220.5,58.0,1228.885123966942,3,0
2010-01-14 09:00:00,1261.6000000000001,61.0,1276.747603305785,3,0
2010-01-14 10:00:00,1335.6000000000001,63.0,1326.4919118457296,3,0
2010-01-14 11:00:00,1440.5,70.0,1360.5596253443523,3,0
2010-01-14 12:00:00,1445.5,68.0,1378.2524628099175,3,0
2010-01-14 13:00:00,1453.3,72.0,1388.0192947658402,3,0
2010-01-14 14:00:00,1460.1,73.0,1401.1252341597797,3,0
2010-01-14 15:00:00,1414.1,71.0,1387.6337851239666,3,0
2010-01-14 16:00:00,1470.0,69.0,1383.092561983471,3,0
2010-01-14 17:00:00,1555.5,66.0,1399.3747217630855,3,0
2010-01-14 18:00:00,1504.5,63.0,1419.003438016529,3,0
2010-01-14 19:00:00,1463.8,62.0,1461.4887052341599,3,0
2010-01-14 20:00:00,1471.5,63.0,1405.317432506887,3,0
2010-01-14 21:00:00,1361.0,62.0,1264.4011129476582,3,0
2010-01-14 22:00:00,706.3,60.0,851.5843966942144,3,0
2010-01-14 23:00:00,530.1999999999999,60.0,689.2468429752066,3,0
2010-01-15 00:00:00,494.5,60.0,632.6893663911844,4,0
2010-01-15 01:00:00,477.3,64.0,621.0281322314046,4,0
2010-01-15 02:00:00,624.3,64.0,723.0806280991732,4,0
2010-01-15 03:00:00,692.0,61.0,800.3964187327826,4,0
2010-01-15 04:00:00,710.6,59.0,812.8511735537194,4,0
2010-01-15 05:00:00,761.1,58.0,837.1645730027549,4,0
2010-01-15 06:00:00,806.9,59.0,869.8297630853996,4,0
2010-01-15 07:00:00,1291.2,60.0,1266.651691460055,4,0
2010-01-15 08:00:00,1375.7,66.0,1329.637123966942,4,0
2010-01-15 09:00:00,1456.4,75.0,1376.6636033057848,4,0
2010-01-15 10:00:00,1539.7,77.0,1424.4479118457298,4,0
2010-01-15 11:00:00,1536.8,75.0,1460.3556253443523,4,0
2010-01-15 12:00:00,1532.8000000000002,75.0,1478.940462809917,4,0
2010-01-15 13:00:00,1512.6,76.0,1490.0312947658404,4,0
2010-01-15 14:00:00,1575.4,78.0,1502.6892341597795,4,0
2010-01-15 15:00:00,1592.6999999999998,75.0,1490.5057851239665,4,0
2010-01-15 16:00:00,1599.6000000000001,74.0,1485.6805619834709,4,0
2010-01-15 17:00:00,1692.9,71.0,1498.9147217630855,4,0
2010-01-15 18:00:00,1666.6,69.0,1518.6274380165287,4,0
2010-01-15 19:00:00,1612.8999999999999,68.0,1561.56070523416,4,0
2010-01-15 20:00:00,1602.2,68.0,1503.5614325068868,4,0
2010-01-15 21:00:00,1422.8,68.0,1358.9851129476583,4,0
2010-01-15 22:00:00,747.4,69.0,940.9963966942147,4,0
2010-01-15 23:00:00,613.5,69.0,775.2868429752066,4,0
2010-01-16 00:00:00,536.2,69.0,722.5693663911845,5,0
2010-01-16 01:00:00,527.0,69.0,713.8121322314049,5,0
2010-01-16 02:00:00,625.8,68.0,816.8126280991731,5,0
2010-01-16 03:00:00,780.1999999999999,69.0,892.280418732782,5,0
2010-01-16 04:00:00,763.4,70.0,900.6111735537194,5,0
2010-01-16 05:00:00,754.3,70.0,922.3525730027545,5,0
2010-01-16 06:00:00,867.3,71.0,951.8377630853989,5,0
2010-01-16 07:00:00,1404.8,72.0,1345.6476914600553,5,0
2010-01-16 08:00:00,1444.7,73.0,1404.8651239669423,5,0
2010-01-16 09:00:00,1520.1,75.0,1450.2556033057851,5,0
2010-01-16 10:00:00,1605.2000000000003,77.0,1496.3439118457304,5,0
2010-01-16 11:00:00,1656.6,78.0,1532.3276253443526,5,0
2010-01-16 12:00:00,1725.1,78.0,1548.292462809917,5,0
2010-01-16 13:00:00,1672.5,78.0,1557.74729476584,5,0
2010-01-16 14:00:00,1658.4,77.0,1572.9452341597794,5,0
2010-01-16 15:00:00,1661.8,76.0,1564.5977851239668,5,0
2010-01-16 16:00:00,1675.1000000000001,75.0,1559.5885619834708,5,0
2010-01-16 17:00:00,1758.1999999999998,74.0,1573.7027217630853,5,0
2010-01-16 18:00:00,1724.5,73.0,1599.0914380165286,5,0
2010-01-16 19:00:00,1699.7,72.0,1642.1647052341598,5,0
2010-01-16 20:00:00,1657.1,73.0,1582.8774325068873,5,0
2010-01-16 21:00:00,1512.6,73.0,1438.277112947658,5,0
2010-01-16 22:00:00,766.8,73.0,1019.1003966942145,5,0
2010-01-16 23:00:00,656.5,73.0,846.4868429752066,5,0
2010-01-17 00:00:00,554.0,73.0,782.5373663911846,6,0
2010-01-17 01:00:00,527.8000000000001,73.0,761.9881322314046,6,0
2010-01-17 02:00:00,739.0,72.0,855.7286280991733,6,0
2010-01-17 03:00:00,877.6,72.0,924.6204187327824,6,0
2010-01-17 04:00:00,847.0,72.0,927.5911735537189,6,0
2010-01-17 05:00:00,829.1,72.0,945.5645730027547,6,0
2010-01-17 06:00:00,1002.4000000000001,72.0,970.2817630853993,6,0
2010-01-17 07:00:00,1468.7,73.0,1359.5356914600547,6,0
2010-01-17 08:00:00,1526.1,76.0,1408.9291239669417,6,0
2010-01-17 09:00:00,1588.5,78.0,1422.155603305785,6,0
2010-01-17 10:00:00,1639.2,79.0,1458.5039118457298,6,0
2010-01-17 11:00:00,1549.5,71.0,1488.7036253443528,6,0
2010-01-17 12:00:00,1564.1,71.0,1501.4884628099173,6,0
